table,table_title,section,row_group,row_label,column,value
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,All Courts - Mean,90.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,All Courts - Median,60
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Higher Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Higher Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Magistrates' Courts - Mean,90.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Magistrates' Courts - Median,60
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Children's Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Children's Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",All Courts - Under 40 hours,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",All Courts - 40 to under 80 hours,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",All Courts - 80 to under 120 hours,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",All Courts - 120 hours & over,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",All Courts - Total,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",All Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",All Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",Higher Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",Higher Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",Magistrates' Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",Magistrates' Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",Children's Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"05 Robbery, blackmail, and extortion",Children's Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - Under 40 hours,10
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - 40 to under 80 hours,16
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - 80 to under 120 hours,3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - 120 hours & over,3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - Total,34
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - Mean,64
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - Median,50
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,Higher Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,Higher Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,Magistrates' Courts - Mean,66.3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,Magistrates' Courts - Median,50
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,Children's Courts - Mean,56
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,06 Burglary,Children's Courts - Median,25
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - Under 40 hours,37
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - 40 to under 80 hours,61
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - 80 to under 120 hours,11
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - 120 hours & over,7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - Total,109
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - Mean,53.8
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - Median,50
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,Higher Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,Higher Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,Magistrates' Courts - Mean,54.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,Magistrates' Courts - Median,50
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,Children's Courts - Mean,43.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,07 Theft,Children's Courts - Median,36
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - Under 40 hours,9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - 40 to under 80 hours,9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - 80 to under 120 hours,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - 120 hours & over,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - Total,17
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - Mean,68
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - Median,50
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Higher Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Higher Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Magistrates' Courts - Mean,70.5
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Magistrates' Courts - Median,50
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Children's Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Children's Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - Under 40 hours,7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - 40 to under 80 hours,14
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - 80 to under 120 hours,3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - 120 hours & over,3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - Total,24
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - Mean,59.5
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - Median,47.5
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Higher Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Higher Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Magistrates' Courts - Mean,61.3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Magistrates' Courts - Median,50
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Children's Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Children's Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - Under 40 hours,29
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - 40 to under 80 hours,16
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - 80 to under 120 hours,3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - 120 hours & over,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - Total,47
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - Mean,41.4
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - Median,33.5
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Higher Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Higher Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Magistrates' Courts - Mean,41.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Magistrates' Courts - Median,35
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Children's Courts - Mean,37.3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Children's Courts - Median,32
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - Under 40 hours,17
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - 40 to under 80 hours,20
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - 80 to under 120 hours,3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - 120 hours & over,4
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - Total,42
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - Mean,49.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,Higher Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,Higher Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,Magistrates' Courts - Mean,51.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,Magistrates' Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,Children's Courts - Mean,23.7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,11 Property damage,Children's Courts - Median,20
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - Under 40 hours,14
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - 40 to under 80 hours,14
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - 80 to under 120 hours,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - 120 hours & over,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - Total,29
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - Mean,45.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Higher Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Higher Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Magistrates' Courts - Mean,46.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Magistrates' Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Children's Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Children's Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - Under 40 hours,34
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - 40 to under 80 hours,42
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - 80 to under 120 hours,10
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - 120 hours & over,6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - Total,92
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - Mean,57.2
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - Median,48
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Higher Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Higher Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Magistrates' Courts - Mean,57.8
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Magistrates' Courts - Median,48
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Children's Courts - Mean,46.7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Children's Courts - Median,30
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - Under 40 hours,21
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - 40 to under 80 hours,14
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - 80 to under 120 hours,6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - 120 hours & over,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - Total,46
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - Mean,47.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,Higher Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,Higher Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,Magistrates' Courts - Mean,47.7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,Magistrates' Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,Children's Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,Children's Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,All Courts - Under 40 hours,188
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,All Courts - 40 to under 80 hours,250
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,All Courts - 80 to under 120 hours,52
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,All Courts - 120 hours & over,32
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,All Courts - Total,520
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,All Courts - Mean,55
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,All Courts - Median,46
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Higher Courts - Mean,55
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Higher Courts - Median,45
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Magistrates' Courts - Mean,55.7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Magistrates' Courts - Median,49
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Children's Courts - Mean,43.9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Children's Courts - Median,32
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - Under 40 hours,36.2
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - 40 to under 80 hours,48.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - 80 to under 120 hours,10
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - 120 hours & over,6.2
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - Total,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - Mean,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - Median,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Higher Courts - Mean,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Higher Courts - Median,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Magistrates' Courts - Mean,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Magistrates' Courts - Median,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Children's Courts - Mean,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Children's Courts - Median,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,All Courts - Under 40 hours,67
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,All Courts - 40 to under 80 hours,137
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,All Courts - 80 to under 120 hours,21
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,All Courts - 120 hours & over,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,All Courts - Total,229
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,All Courts - Mean,45.2
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,All Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,Higher Courts - Mean,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,Higher Courts - Median,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,Magistrates' Courts - Mean,47.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,Magistrates' Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,Children's Courts - Mean,27.3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,02 Assault,Children's Courts - Median,20
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,03 Sexual offences,All Courts - Under 40 hours,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,03 Sexual offences,All Courts - 40 to under 80 hours,12
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Western Australia,,03 Sexual offences,All Courts - 80 to under 120 hours,0
