table,table_title,section,row_group,row_label,column,value
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,13 Traffic and vehicle offences,All Courts - Median,464
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,13 Traffic and vehicle offences,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,13 Traffic and vehicle offences,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,13 Traffic and vehicle offences,Magistrates' Courts - Mean,620.99
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,13 Traffic and vehicle offences,Magistrates' Courts - Median,465.5
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,13 Traffic and vehicle offences,Children's Courts - Mean,478
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,13 Traffic and vehicle offences,Children's Courts - Median,350
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,All Courts - Less than $250,1184
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,All Courts - $250 to less than $500,2287
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,"All Courts - $500 to less than $1,000",3018
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,"All Courts - $1,000 & over",846
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,All Courts - Total,7331
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,All Courts - Mean,542.63
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,All Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,Higher Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,Higher Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,Magistrates' Courts - Mean,542.82
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,Magistrates' Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,Children's Courts - Mean,203.75
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,14 Offences against justice procedures and orders,Children's Courts - Median,196.5
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,All Courts - Less than $250,6623
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,All Courts - $250 to less than $500,21320
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,"All Courts - $500 to less than $1,000",20621
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,"All Courts - $1,000 & over",8624
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,All Courts - Total,57188
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,All Courts - Mean,845.69
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,All Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,Higher Courts - Mean,1907.97
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,Higher Courts - Median,1500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,Magistrates' Courts - Mean,844.61
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,Magistrates' Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,Children's Courts - Mean,425.75
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences,Children's Courts - Median,350
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),All Courts - Less than $250,11.6
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),All Courts - $250 to less than $500,37.3
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),"All Courts - $500 to less than $1,000",36.1
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),"All Courts - $1,000 & over",15.1
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),All Courts - Total,100
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),All Courts - Mean,..
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),All Courts - Median,..
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),Higher Courts - Mean,..
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),Higher Courts - Median,..
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),Magistrates' Courts - Mean,..
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),Magistrates' Courts - Median,..
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),Children's Courts - Mean,..
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",Queensland,,All principal offences (%),Children's Courts - Median,..
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,All Courts - Less than $250,14
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,All Courts - $250 to less than $500,10
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,"All Courts - $500 to less than $1,000",3
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,"All Courts - $1,000 & over",7
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,All Courts - Total,30
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,All Courts - Mean,567.97
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,All Courts - Median,325
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,Higher Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,Higher Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,Magistrates' Courts - Mean,589.33
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,Magistrates' Courts - Median,350
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,Children's Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,02 Assault,Children's Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,All Courts - Less than $250,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,All Courts - $250 to less than $500,3
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,"All Courts - $500 to less than $1,000",0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,"All Courts - $1,000 & over",0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,All Courts - Total,6
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,All Courts - Mean,190
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,All Courts - Median,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,Magistrates' Courts - Mean,190
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,Magistrates' Courts - Median,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,Children's Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,03 Sexual offences,Children's Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,All Courts - Less than $250,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,All Courts - $250 to less than $500,3
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,"All Courts - $500 to less than $1,000",3
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,"All Courts - $1,000 & over",0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,All Courts - Total,3
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,All Courts - Mean,460
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,All Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Magistrates' Courts - Mean,460
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Magistrates' Courts - Median,500
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Children's Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,04 Harm or endanger persons,Children's Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - Less than $250,9
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - $250 to less than $500,3
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,"All Courts - $500 to less than $1,000",4
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,"All Courts - $1,000 & over",0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - Total,19
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - Mean,210.63
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,All Courts - Median,135
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,Magistrates' Courts - Mean,210.63
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,Magistrates' Courts - Median,135
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,Children's Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,06 Burglary,Children's Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - Less than $250,116
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - $250 to less than $500,34
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,"All Courts - $500 to less than $1,000",9
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,"All Courts - $1,000 & over",9
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - Total,158
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - Mean,200.82
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,All Courts - Median,110
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,Higher Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,Higher Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,Magistrates' Courts - Mean,200.71
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,Magistrates' Courts - Median,110
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,Children's Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,07 Theft,Children's Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - Less than $250,16
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - $250 to less than $500,10
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,"All Courts - $500 to less than $1,000",11
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,"All Courts - $1,000 & over",3
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - Total,41
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - Mean,574.65
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,All Courts - Median,350
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Magistrates' Courts - Mean,574.65
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Magistrates' Courts - Median,350
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Children's Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,08 Fraud and related offences,Children's Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - Less than $250,238
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - $250 to less than $500,38
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,"All Courts - $500 to less than $1,000",20
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,"All Courts - $1,000 & over",6
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - Total,305
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - Mean,188.92
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,All Courts - Median,100
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Higher Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Higher Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Magistrates' Courts - Mean,187.38
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Magistrates' Courts - Median,100
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Children's Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,09 Drug offences,Children's Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - Less than $250,105
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - $250 to less than $500,72
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,"All Courts - $500 to less than $1,000",41
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,"All Courts - $1,000 & over",10
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - Total,232
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - Mean,362.26
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,All Courts - Median,250
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Higher Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Higher Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Magistrates' Courts - Mean,361.27
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Magistrates' Courts - Median,250
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Children's Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,10 Weapons and explosives offences,Children's Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - Less than $250,39
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - $250 to less than $500,14
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,"All Courts - $500 to less than $1,000",11
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,"All Courts - $1,000 & over",0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - Total,68
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - Mean,240.29
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,All Courts - Median,190
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,Magistrates' Courts - Mean,242.39
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,Magistrates' Courts - Median,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,Children's Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,11 Property damage,Children's Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - Less than $250,127
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - $250 to less than $500,44
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences","All Courts - $500 to less than $1,000",21
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences","All Courts - $1,000 & over",5
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - Total,195
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - Mean,231.91
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",All Courts - Median,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Magistrates' Courts - Mean,234.03
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Magistrates' Courts - Median,200
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Children's Courts - Mean,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,"12 Public order, health, and safety offences",Children's Courts - Median,np
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - Less than $250,1370
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - $250 to less than $500,631
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,"All Courts - $500 to less than $1,000",2604
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,"All Courts - $1,000 & over",1798
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - Total,6402
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - Mean,787.19
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,All Courts - Median,900
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Higher Courts - Mean,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Higher Courts - Median,0
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Magistrates' Courts - Mean,787.27
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Magistrates' Courts - Median,900
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Children's Courts - Mean,746.62
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,13 Traffic and vehicle offences,Children's Courts - Median,696
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - Less than $250,115
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - $250 to less than $500,67
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,"All Courts - $500 to less than $1,000",66
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,"All Courts - $1,000 & over",178
Table 84,"Defendants given a fine, Selected principal offence by value of fine and court level, States and territories, 2024–25",South Australia,,14 Offences against justice procedures and orders,All Courts - Total,424
