table,table_title,financial_year,row_group,row_label,column,value
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,Total,87
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,01 Homicide,22
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,02 Assault,151
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,03 Sexual offences,229
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,"05 Robbery, blackmail, and extortion",58
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,06 Burglary,38
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,09 Drug offences,231
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,Total,883
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,01 Homicide,10
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,02 Assault,138
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,03 Sexual offences,185
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,"05 Robbery, blackmail, and extortion",54
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,06 Burglary,35
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,09 Drug offences,216
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,Total,781
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,01 Homicide,17
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,02 Assault,10
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,03 Sexual offences,47
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,"05 Robbery, blackmail, and extortion",7
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,06 Burglary,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,09 Drug offences,21
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,Total,108
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,01 Homicide,..
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,02 Assault,..
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,03 Sexual offences,..
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,"05 Robbery, blackmail, and extortion",..
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,06 Burglary,..
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,09 Drug offences,..
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,Total,..
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,02 Assault,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,03 Sexual offences,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,"05 Robbery, blackmail, and extortion",0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,06 Burglary,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,09 Drug offences,3
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,Total,9
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,01 Homicide,3
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,02 Assault,58
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,03 Sexual offences,83
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,"05 Robbery, blackmail, and extortion",13
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,06 Burglary,3
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,09 Drug offences,61
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,Total,246
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,01 Homicide,25
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,02 Assault,228
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,03 Sexual offences,378
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,"05 Robbery, blackmail, and extortion",74
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,06 Burglary,36
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,09 Drug offences,297
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,Total,1243
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,01 Homicide,24
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,02 Assault,89
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,03 Sexual offences,175
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,"05 Robbery, blackmail, and extortion",46
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,06 Burglary,20
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,09 Drug offences,94
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,Total,533
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Intensive penalty in the community,01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Intensive penalty in the community,02 Assault,34
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Intensive penalty in the community,03 Sexual offences,30
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Intensive penalty in the community,"05 Robbery, blackmail, and extortion",12
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Intensive penalty in the community,06 Burglary,7
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Intensive penalty in the community,09 Drug offences,104
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Intensive penalty in the community,Total,234
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fully suspended sentence of imprisonment,01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fully suspended sentence of imprisonment,02 Assault,16
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fully suspended sentence of imprisonment,03 Sexual offences,7
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fully suspended sentence of imprisonment,"05 Robbery, blackmail, and extortion",0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fully suspended sentence of imprisonment,06 Burglary,5
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fully suspended sentence of imprisonment,09 Drug offences,20
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fully suspended sentence of imprisonment,Total,61
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,02 Assault,3
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,03 Sexual offences,5
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,"05 Robbery, blackmail, and extortion",0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,06 Burglary,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,09 Drug offences,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,Total,8
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,02 Assault,3
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,03 Sexual offences,6
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,"05 Robbery, blackmail, and extortion",0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,06 Burglary,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,09 Drug offences,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,Total,18
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,02 Assault,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,03 Sexual offences,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,"05 Robbery, blackmail, and extortion",0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,06 Burglary,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,09 Drug offences,3
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,Total,9
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,02 Assault,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,03 Sexual offences,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,"05 Robbery, blackmail, and extortion",0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,06 Burglary,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,09 Drug offences,3
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,Total,5
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),02 Assault,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),03 Sexual offences,7
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),"05 Robbery, blackmail, and extortion",0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),06 Burglary,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),09 Drug offences,6
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),Total,11
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,01 Homicide,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,02 Assault,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,03 Sexual offences,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,"05 Robbery, blackmail, and extortion",0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,06 Burglary,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,09 Drug offences,0
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,Total,5
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,01 Homicide,22
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,02 Assault,151
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,03 Sexual offences,229
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,"05 Robbery, blackmail, and extortion",58
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,06 Burglary,38
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,09 Drug offences,231
Table 42,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Higher Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,Total,883
